url,title,outlet,bias,date
https://tass.com/politics/1837909,Updates of Russia’s nuclear doctrine caused by West’s actions — Kremlin spokesman,TASS [🇷🇺-affiliated],leanRight,2024-12-01
https://www.straitstimes.com/world/europe/kremlin-says-wests-agenda-spurs-changes-to-russias-nuclear-doctrine,Kremlin says West's agenda spurs changes to Russia's nuclear doctrine,The Straits Times,leanRight,2024-12-01
https://www.newsweek.com/russia-warns-kremlin-changing-nuclear-war-policy-response-west-1947260,Russia warns Kremlin changing nuclear war policy in response to West,Newsweek,center,2024-12-01
https://ria.ru/20240904/polsha-1970433798.html,Poland took to the skies allegedly because of Russia's actions in Ukraine,RIA Novosti [🇷🇺-affiliated],leanRight,2024-12-01
https://thewest.com.au/news/conflict/kremlin-flags-changes-to-russias-nuclear-doctrine-c-15941844,Kremlin flags changes to Russia's nuclear doctrine,The West Australian,leanRight,2024-12-01
https://www.theepochtimes.com/world/russia-will-change-nuclear-doctrine-due-to-wests-role-in-ukraine-deputy-foreign-minister-5716932,Russia Will Change Nuclear Doctrine Due to West’s Role in Ukraine: Deputy Foreign Minister,The Epoch Times,right,2024-12-01
https://zn.ua/china/kitaj-otreahiroval-na-zhelanie-rossijan-izmenit-jadernuju-doktrinu.html,China reacted to demands of Russians to change nuclear doctrine,ZN.UA Зеркало недели,unknown,2024-12-01
https://www.thehindu.com/news/international/moscow-says-thwarts-massive-drone-attack-on-russia/article68592271.ece,Moscow says thwarts ‘massive’ drone attack on Russia,The Hindu,leanLeft,2024-12-01
https://apnews.com/1f2730eb13cdf5985f76baf171a68027,Russia says it downed over 150 drones in one of the biggest Ukrainian drone attacks of the war - Seymour Tribune,Associated Press News,leanLeft,2024-12-01
https://www.ndtv.com/world-news/ukrainian-drones-target-oil-refinery-power-plants-near-moscow-says-russia-6464943,"Ukrainian Drones Target Oil Refinery, Power Plants Near Moscow, Says Russia",NDTV,leanRight,2024-12-01
https://abcnews.go.com/International/wireStory/russia-downed-150-drones-biggest-ukrainian-drone-attacks-113306135,Russia says it downed over 150 drones in one of the biggest Ukrainian drone attacks of the war,abc News,leanLeft,2024-12-01
https://www.thestar.com.my/news/world/2024/09/01/five-ukraine-launched-drones-downed-in-russia039s-tver-region-near-moscow-governor-says,"Five Ukraine-launched drones downed in Russia's Tver region near Moscow, governor says",The Star Kuala Lumpur,right,2024-12-01
https://www.cnn.com/2024/09/02/europe/ukraine-big-drone-attack-russia-intl-hnk/index.html,Ukraine carries out one of its biggest-ever drone attacks on Russia,CNN,leanLeft,2024-12-01
https://www.washingtontimes.com/news/2024/sep/1/russia-says-it-downed-over-150-drones-in-one-of-bi/?utm_source=RSS_Feed&utm_medium=RSS,Russia says it downed over 150 drones in one of the biggest Ukrainian drone attacks of the war,Washington Times,leanRight,2024-12-01
https://localnews8.com/news/2024/09/01/russia-says-it-downed-over-150-drones-in-one-of-the-biggest-ukrainian-drone-attacks-of-the-war/,Russia says it downed over 150 drones in one of the biggest Ukrainian drone attacks of the war,KIFI,center,2024-12-01
https://nypost.com/2024/09/01/world-news/russia-says-it-downed-over-150-drones-in-one-of-the-biggest-ukrainian-drone-since-start-of-war/,"Russia says it downed over 150 drones, in one of the biggest Ukrainian drone attacks of the war",New York Post,leanRight,2024-12-01
https://www.washingtonpost.com/world/2024/09/01/ukraine-drone-attack-russia-energy/,Ukraine launches massive drone attack on Russian energy infrastructure,The Washington Post,leanLeft,2024-12-01
https://www.bbc.com/news/articles/c1m0jvd4m3zo,President Zelensky sacks Ukraine air force commander Mykola Oleshchuk,BBC News,center,2024-12-01
https://www.thehindu.com/news/international/zelensky-dismisses-ukraine-air-force-commander-after-f-16-crash/article68588727.ece,Zelensky dismisses Ukraine air force commander after F-16 crash,The Hindu,leanLeft,2024-12-01
https://www.independent.co.uk/news/world/europe/ukraine-air-force-commander-fired-zelensky-b2604774.html,Volodymyr Zelensky fires Ukrainian air force commander days after F-16 crash,The Independent,leanLeft,2024-12-01
https://www.ctvnews.ca/world/ukrainian-president-fires-air-force-commander-after-fatal-f-16-crash-1.7020024,Ukrainian president fires air force commander after fatal F-16 crash,CTV News,center,2024-12-01
https://apnews.com/article/russia-ukraine-war-f16-crash-2755b4fd1a5dcf1e95ae975d44427b9b,Ukrainian president fires air force commander after fatal F-16 crash,Associated Press News,leanLeft,2024-12-01
https://www.ndtv.com/world-news/ukraine-air-force-commander-dismissed-day-after-f-16-jet-crash-6455482,Ukraine Air Force Commander Dismissed Day After F-16 Jet Crash,NDTV,leanRight,2024-12-01
https://abcnews.go.com/International/wireStory/ukrainian-president-fires-air-force-commander-after-crash-113278002,Ukrainian president fires air force commander after crash of Western-donated F-16 warplane,abc News,leanLeft,2024-12-01
https://www.thestar.com.my/news/world/2024/08/31/zelenskiy-dismisses-ukraine039s-air-force-commander,Ukraine's air force commander dismissed after F-16 crash,The Star Kuala Lumpur,right,2024-12-01
https://www.cnn.com/2024/08/30/world/deadly-russian-strike-kills-child-on-playground-ukrainian-officials-say/index.html,"Ukraine’s Zelensky fires Air Force chief, days after fatal F-16 crash",CNN,leanLeft,2024-12-01
https://www.smh.com.au/world/europe/zelensky-fires-air-force-commander-after-f-16-crash-that-killed-pilot-20240831-p5k6sp.html,Zelensky fires air force commander after F-16 crash that killed pilot,Sydney Morning Herald,leanLeft,2024-12-01
https://www.bbc.com/news/articles/cewlzkq5x74o,Germany resumes Afghan deportations after mass stabbing in Solingen,BBC News,center,2024-12-01
https://www.thehindu.com/news/international/germany-deports-afghan-nationals-for-first-time-since-2021/article68584786.ece,Germany deports Afghan nationals for first time since 2021,The Hindu,leanLeft,2024-12-01
https://www.independent.co.uk/news/germany-ap-afghan-taliban-berlin-b2604329.html,Germany deports Afghan nationals for first time since Taliban takeover in 2021,The Independent,leanLeft,2024-12-01
https://www.ctvnews.ca/world/germany-deports-28-afghan-nationals-to-their-homeland-the-first-since-the-taliban-takeover-in-2021-1.7019987,"Germany deports 28 Afghan nationals to their homeland, the first since the Taliban takeover in 2021",CTV News,center,2024-12-01
https://apnews.com/710560de4b2855dfaae6275d090111cd,"Germany deports 28 Afghan nationals to their homeland, the first since the Taliban takeover in 2021",Associated Press News,leanLeft,2024-12-01
https://abcnews.go.com/International/wireStory/germany-deports-afghan-nationals-time-2021-113265190,Germany deports Afghan nationals for first time since Taliban takeover in 2021,abc News,leanLeft,2024-12-01
https://www.thestar.com.my/news/world/2024/08/30/germany-says-it-resumes-deportations-to-afghanistan,Germany says it resumes deportations to Afghanistan,The Star Kuala Lumpur,right,2024-12-01
https://localnews8.com/news/national-world/ap-national/2024/08/30/germany-deports-afghan-nationals-for-first-time-since-2021/,Germany deports Afghan nationals for first time since Taliban takeover in 2021,KIFI,center,2024-12-01
https://www.scmp.com/news/world/europe/article/3276631/germany-deports-28-afghan-nationals-first-2021-taliban-takeover,"Germany deports 28 Afghan nationals, the first since 2021 Taliban takeover",South China Morning Post,center,2024-12-01
https://www.rte.ie/news/europe/2024/0830/1467495-germany/,Germany deports first Afghans since Taliban took control,RTÉ,center,2024-12-01
https://www.bbc.com/news/articles/cd0532n9pdko,"Ukraine F-16 destroyed during Russian attack, BBC told",BBC News,center,2024-12-01
https://www.ndtv.com/world-news/ukrainian-f-16-jet-destroyed-in-crash-report-6446690,Ukrainian F-16 Jet Destroyed In Crash: Report,NDTV,leanRight,2024-12-01
https://www.reuters.com/world/europe/ukrainian-f-16-jet-destroyed-crash-monday-wsj-reports-2024-08-29/,"Ukrainian F-16 jet destroyed in crash on Monday, WSJ reports",Reuters,center,2024-12-01
https://www.hindustantimes.com/world-news/us-news/usmade-f-16-fighter-crashed-and-killed-best-ukrainian-pilot-while-repelling-101724986484350.html,US-made F-16 fighter crashed and killed best Ukrainian pilot while ‘repelling…’,Hindustan Times,leanLeft,2024-12-01
https://www.thestar.com.my/news/world/2024/08/29/ukrainian-f-16-jet-destroyed-in-crash-on-monday-wsj-reports,"Ukrainian F-16 jet destroyed in crash on Monday, WSJ reports",The Star Kuala Lumpur,right,2024-12-01
https://www.cnn.com/2024/08/29/europe/ukraine-f16-crashes-intl/index.html,Exclusive: Top Ukrainian pilot killed when US-made F-16 fighter jet crashed,CNN,leanLeft,2024-12-01
https://g1.globo.com/mundo/ucrania-russia/noticia/2024/08/29/caca-f-16-cai-na-ucrania-durante-ataque-russo-possivel-erro-do-piloto-e-investigado.ghtml,F-16 fighter crashes in Ukraine during Russian attack; possible pilot error is investigated,Globo,unknown,2024-12-01
https://krdo.com/news/2024/08/29/ukraine-says-us-made-f-16-fighter-jet-crashed-killing-a-top-pilot/,Exclusive: Top Ukrainian pilot killed when US-made F-16 fighter jet crashed,KRDO,center,2024-12-01
https://nypost.com/2024/08/29/world-news/us-made-f-16-jet-destroyed-in-crash-after-russia-launches-missile-barrage-across-ukraine/,US-made F-16 jet destroyed in crash after Russia launches missile barrage across Ukraine,New York Post,leanRight,2024-12-01
https://www.washingtonpost.com/world/2024/08/29/ukraine-f16-crash-russia/,"Ukrainian F-16 crashes, killing pilot, during Russian missile attack",The Washington Post,leanLeft,2024-12-01
https://www.reuters.com/legal/court-upholds-gun-ban-migrants-us-unlawfully-2024-08-28/,Court upholds gun ban for migrants in US unlawfully,Reuters,center,2024-12-01
https://www.devdiscourse.com/article/law-order/3066490-us-appeals-court-upholds-gun-ban-for-undocumented-migrants,U.S. Appeals Court Upholds Gun Ban for Undocumented Migrants,Devdiscourse,unknown,2024-12-01
https://www.thegatewaypundit.com/2024/09/federal-appeals-court-rules-illegal-immigrants-have-no/,Federal Appeals Court Rules Illegal Immigrants Have No Second Amendment Right to Bear Arms | The Gateway Pundit | by Jim Hᴏft,The Gateway Pundit,farRight,2024-12-01
https://hotair.com/headlines/2024/08/29/5th-circuit-illegals-dont-have-second-amendment-rights-n3793839,5th Circuit: Illegals Don't Have Second Amendment Rights,Hot Air,leanRight,2024-12-01
https://www.zerohedge.com/political/federal-appeals-court-illegal-aliens-do-not-have-2nd-amendment-rights,Federal Appeals Court: Illegal Aliens Do Not Have 2nd Amendment Rights,Zero Hedge,right,2024-12-01
https://reason.com/volokh/2024/08/28/fifth-circuits-wont-revisit-its-earlier-precedent-holding-illegal-aliens-lack-second-amendment-rights/,Fifth Circuit's Won't Revisit Its Earlier Precedent Holding Illegal Aliens Lack Second Amendment Rights,Reason,leanRight,2024-12-01
https://thepostmillennial.com/illegal-immigrants-do-not-have-second-amendment-rights-appeals-court,Illegal immigrants do not have Second Amendment rights: appeals court,The Post Millennial,right,2024-12-01
https://biztoc.com/x/acc2bd30742bc520,Federal Appeals Court: Illegal Aliens Do Not Have 2nd Amendment Rights,BizToc,unknown,2024-12-01
https://theohiostar.com/news/federal-appeals-court-illegal-aliens-do-not-have-second-amendment-rights/agreat/2024/09/01/,Federal Appeals Court: Illegal Aliens Do Not Have Second Amendment Rights,The Ohio Star,right,2024-12-01
https://wltreport.com/2024/09/02/court-rules-illegal-immigrants-dont-have-2nd-amendment/#utm_source=rss&utm_medium=rss&utm_campaign=court-rules-illegal-immigrants-dont-have-2nd-amendment?utm_source=DTR,Court Rules Illegal Immigrants Don’t Have 2nd Amendment Rights,WLTReport,farRight,2024-12-01
https://www.bbc.com/news/videos/c8xlw5egg52o,George Clooney praises 'selfless' Joe Biden,BBC News,center,2024-12-01
https://www.news18.com/world/most-selfless-thing-george-clooney-lauds-bidens-decision-to-quit-white-house-race-at-venice-film-festival-9035513.html,'Most Selfless Thing': George Clooney Lauds Biden's Decision To Quit Reelection Bid At Venice Film Festival,News18 India,leanRight,2024-12-01
https://www.independent.co.uk/news/world/americas/us-politics/george-clooney-biden-harris-washington-b2605332.html,George Clooney praises Biden as ‘selfless’ after op-ed urging him to quit race,The Independent,leanLeft,2024-12-01
https://www.ndtv.com/world-news/george-clooney-praises-joe-biden-for-dropping-out-of-us-presidential-race-6471302,George Clooney Praises Joe Biden For Dropping Out Of US Presidential Race,NDTV,leanRight,2024-12-01
https://www.independent.ie/world-news/george-clooney-praises-joe-biden-for-being-selfless-and-giving-up-power/a1024700615.html,George Clooney praises Joe Biden for being ‘selfless’ and giving up power,Irish Independent,leanRight,2024-12-01
https://nypost.com/2024/09/01/us-news/clooney-compares-biden-to-george-washington-dodges-own-role-in-forcing-prez-from-race/,"Clooney compares Biden to George Washington, dodges own role in ‘machinations’ forcing prez from race: ‘Should be applauded’",New York Post,leanRight,2024-12-01
https://www.washingtonpost.com/entertainment/movies/2024/09/01/george-clooney-biden-wolfs-movie/,"Biden most ‘selfless’ president since George Washington, George Clooney argues",The Washington Post,leanLeft,2024-12-01
https://thehill.com/blogs/in-the-know/4858177-george-clooney-joe-biden-george-washington/,Clooney says Biden ‘did the most selfless thing that anybody’s done since George Washington’,The Hill,center,2024-12-01
https://www.benzinga.com/news/24/09/40670246/george-clooney-says-biden-did-the-most-selfless-act-since-george-washington-its-very-hard-to-let-go,George Clooney Says Biden Did The 'Most Selfless Act' Since George Washington: 'It's Very Hard To Let Go Of Power',Benzinga,center,2024-12-01
https://www.standard.co.uk/news/uk/joe-biden-george-clooney-kamala-harris-angelina-jolie-hollywood-b1179432.html,George Clooney praises Joe Biden for being ‘selfless’ and giving up power,Evening Standard,leanRight,2024-12-01
https://www.bbc.com/news/articles/cyvp1089q9jo,Ukraine war: Russian air strikes injure dozens in Kharkiv,BBC News,center,2024-12-01
https://www.ndtv.com/world-news/kharkiv-hit-by-missiles-after-ukraine-launches-mass-drone-attack-on-russia-6468541,Kharkiv Hit By Missiles After Ukraine Launches Mass Drone Attack On Russia,NDTV,leanRight,2024-12-01
https://www.hindustantimes.com/world-news/kharkiv-struck-by-missiles-after-ukraine-launches-mass-drone-attack-on-russia-101725225297584.html,Kharkiv struck by missiles after Ukraine launches mass drone attack on Russia,Hindustan Times,leanLeft,2024-12-01
https://ria.ru/20240902/kharkov-1969883131.html,Media report explosions in Kharkiv,RIA Novosti [🇷🇺-affiliated],leanRight,2024-12-01
https://www.epochtimes.com/b5/24/9/1/n14321879.htm,"Ukraine launches large-scale drone strikes on Russia, but loses more territory in the east",大纪元 Epoch Times,unknown,2024-12-01
https://www.bloomberg.com/news/articles/2024-09-01/fire-at-moscow-oil-refinery-as-russia-downs-158-ukrainian-drones,Russia Strikes Kharkiv Sports Center After Moscow Refinery Fire,Bloomberg,leanLeft,2024-12-01
https://glavcom.ua/country/incidents/voroh-vdruhe-za-nich-atakuvav-kharkiv-1018326.html,The enemy attacked Kharkov for the second time in the night,ГОЛОВНА,unknown,2024-12-01
https://zn.ua/war/rossijane-atakovali-odin-iz-enerhoobektov-v-kharkove-minenerho.html,Russia attacked one of the energy facilities in Kharkov,ZN.UA Зеркало недели,unknown,2024-12-01
https://korrespondent.net/ukraine/4713082-v-kryvom-rohe-slyshaly-vzryvy-smy,Explosions were heard in Krivoy Rog,Korrespondent.net,unknown,2024-12-01
https://www.upi.com/Top_News/World-News/2024/09/01/ukraine-41-hurt-inkharkiv-attacks/5291725225759/,41 injured in Russian attack on Kharkiv,UPI,center,2024-12-01
https://www.thestar.com.my/tech/tech-news/2024/09/02/after-telegram-founder-arrest-russians-fear-loss-of-main-information-source,"After Telegram founder arrest, Russians fear loss of ‘main information source’",The Star Kuala Lumpur,right,2024-12-01
https://www.scmp.com/news/world/russia-central-asia/article/3276727/ukraine-war-after-telegram-founder-arrest-russians-fear-loss-main-information-source,"After Telegram founder arrest, Russians fear loss of ‘main information source’",South China Morning Post,center,2024-12-01
https://www.straitstimes.com/world/after-telegram-founder-arrest-russians-fear-loss-of-main-information-source,Telegram founder’s arrest: Russians fear loss of ‘main information source’,The Straits Times,leanRight,2024-12-01
https://www.rawstory.com/pavel-durov/,"After Telegram founder arrest, Russians fear loss of 'main information source'",Raw Story,left,2024-12-01
https://www.rt.com/russia/603352-peskov-france-durov-arrest/,Kremlin ridicules France’s arrest of Durov — RT Russia & Former Soviet Union,Russia Today [🇷🇺-affiliated],leanRight,2024-12-01
https://www.arabnews.com/node/2569603/media,"After Telegram founder’s arrest, Russians fear loss of ‘main information source’",Arab News,leanRight,2024-12-01
https://www.malaymail.com/news/world/2024/09/01/after-telegram-founders-arrest-russians-fear-loss-of-main-info-source-thats-independent-of-kremlin/148884,"After Telegram founder’s arrest, Russians fear loss of ‘main info source’ that’s independent of Kremlin",Malay Mail,leanRight,2024-12-01
https://www.france24.com/en/live-news/20240901-after-telegram-founder-arrest-russians-fear-loss-of-main-information-source,"After Telegram founder arrest, Russians fear loss of 'main information source'",France24,center,2024-12-01
https://today.rtl.lu/news/business-and-tech/a/2227689.html,"Critical and uncensored: After Telegram founder arrest, Russians fear loss of 'main information source'",rtl.lu,unknown,2024-12-01
https://www.nacion.com/el-mundo/politica/rusos-temen-perder-telegram-tras-detencion-de-su/K67TPHISIBD27FD6UNIT7C7UDI/story/,Russians fear losing Telegram after the arrest of its founder,"La Nación, Grupo Nación",leanRight,2024-12-01
https://www.reuters.com/world/europe/ukraines-top-general-says-situation-difficult-around-main-russian-attack-2024-09-01/,Ukraine's top general says situation 'difficult' around main Russian attack,Reuters,center,2024-12-01
https://www.thestar.com.my/news/world/2024/09/01/ukraine039s-top-general-says-situation-039difficult039-around-main-russian-attack,Ukraine's top general says situation 'difficult' around main Russian attack,The Star Kuala Lumpur,right,2024-12-01
https://www.channelnewsasia.com/world/ukraines-top-general-says-situation-difficult-around-main-russian-attack-4580081,Ukraine's top general says situation 'difficult' around main Russian attack,Channel News Asia,center,2024-12-01
https://www.straitstimes.com/world/europe/ukraines-top-general-says-situation-difficult-around-main-russian-attack,Ukraine's top general says situation 'difficult' around main Russian attack,The Straits Times,leanRight,2024-12-01
https://theprint.in/world/ukraines-top-general-says-situation-difficult-around-main-russian-attack/2247914/,Ukraine's top general says situation 'difficult' around main Russian attack,The Print,leanRight,2024-12-01
https://wtvbam.com/2024/09/01/ukraines-top-general-says-situation-difficult-around-main-russian-attack/,Ukraine’s top general says situation ‘difficult’ around main Russian attack,WTVB,center,2024-12-01
https://english.alarabiya.net/News/world/2024/09/01/ukraine-s-top-general-says-situation-is-difficult-in-direction-of-main-russian-attack,"Ukraine’s top general says situation is difficult in direction of main Russian attack
",Al Arabiya,leanRight,2024-12-01
https://www.yna.co.kr/view/AKR20240901059000108,Ukrainian Commander-in-Chief: 'Russia's Attacks on Key Areas Were a Challenge',연합뉴스-Yonhap News Agency,leanRight,2024-12-01
https://www.cnn.gr/kosmos/story/436784/arxigos-oukranikoy-stratoy-dyskoli-i-katastasi-gyro-apo-tin-kyria-epithesi-tis-rosias,Ukrainian army chief: The situation around Russia's main offensive is difficult,CNN Greece,unknown,2024-12-01
https://www.unionleader.com/news/military/ukraines-top-general-says-situation-difficult-around-main-russian-attack/article_c22d77e5-f120-580d-a755-7b549f4e4a87.html,Ukraine's top general says situation 'difficult' around main Russian attack,New Hampshire Union Leader,leanRight,2024-12-01
https://www.bbc.com/news/articles/c2dg86n9e01o,17 bodies found after Russian tourist helicopter crash,BBC News,center,2024-12-01
https://www.thehindu.com/news/international/the-wreckage-of-a-helicopter-missing-in-russias-far-east-is-located-and-17-bodies-found/article68594060.ece,Wreckage of helicopter missing in Russia’s far east located; 17 bodies found,The Hindu,leanLeft,2024-12-01
https://www.news18.com/world/17-bodies-found-after-helicopter-crash-in-russias-kamchatka-9035332.html,17 Bodies Found After Helicopter Crash in Russia's Kamchatka,News18 India,leanRight,2024-12-01
https://www.independent.co.uk/news/ap-far-east-b2605678.html,Russian officials recover the bodies of all 22 people killed in a helicopter crash in the Far East,The Independent,leanLeft,2024-12-01
https://apnews.com/article/helicopter-missing-russia-kamchatka-f5d5175123ec9bd8cdf92d00f8361bed,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,Associated Press News,leanLeft,2024-12-01
https://www.ndtv.com/world-news/17-bodies-found-after-mi-8-helicopter-with-22-onboard-crashes-in-russia-6466322,17 Bodies Found After Mi-8 Helicopter With 22 Onboard Crashes In Russia,NDTV,leanRight,2024-12-01
https://abcnews.go.com/International/wireStory/wreckage-helicopter-missing-russias-east-spotted-information-22-113306543,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,abc News,leanLeft,2024-12-01
https://localnews8.com/news/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants/,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,KIFI,center,2024-12-01
https://kvia.com/news/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants/,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,KVIA,center,2024-12-01
https://www.winnipegfreepress.com/world/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,Winnipeg Free Press,center,2024-12-01
https://www.bbc.com/news/articles/c2dg86n9e01o,17 bodies found after Russian tourist helicopter crash,BBC News,center,2024-12-01
https://www.thehindu.com/news/international/the-wreckage-of-a-helicopter-missing-in-russias-far-east-is-located-and-17-bodies-found/article68594060.ece,Wreckage of helicopter missing in Russia’s far east located; 17 bodies found,The Hindu,leanLeft,2024-12-01
https://www.news18.com/world/17-bodies-found-after-helicopter-crash-in-russias-kamchatka-9035332.html,17 Bodies Found After Helicopter Crash in Russia's Kamchatka,News18 India,leanRight,2024-12-01
https://www.independent.co.uk/news/ap-far-east-b2605678.html,Russian officials recover the bodies of all 22 people killed in a helicopter crash in the Far East,The Independent,leanLeft,2024-12-01
https://apnews.com/article/helicopter-missing-russia-kamchatka-f5d5175123ec9bd8cdf92d00f8361bed,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,Associated Press News,leanLeft,2024-12-01
https://www.ndtv.com/world-news/17-bodies-found-after-mi-8-helicopter-with-22-onboard-crashes-in-russia-6466322,17 Bodies Found After Mi-8 Helicopter With 22 Onboard Crashes In Russia,NDTV,leanRight,2024-12-01
https://abcnews.go.com/International/wireStory/wreckage-helicopter-missing-russias-east-spotted-information-22-113306543,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,abc News,leanLeft,2024-12-01
https://localnews8.com/news/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants/,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,KIFI,center,2024-12-01
https://kvia.com/news/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants/,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,KVIA,center,2024-12-01
https://www.winnipegfreepress.com/world/2024/09/01/wreckage-of-helicopter-missing-in-russias-far-east-spotted-no-information-on-its-22-occupants,The wreckage of a helicopter missing in Russia's far east is located and 17 bodies found,Winnipeg Free Press,center,2024-12-01
https://www.independent.co.uk/news/ap-frankwalter-steinmeier-germany-berlin-islamic-b2605195.html,Germany's leaders pay tribute to victims of the Solingen knife attack,The Independent,leanLeft,2024-12-01
https://apnews.com/article/germany-solingen-knife-attack-memorial-101f5c43d4c009e33770478c1436f155,Germany's leaders pay tribute to victims of the Solingen knife attack,Associated Press News,leanLeft,2024-12-01
https://abcnews.go.com/International/wireStory/germanys-leaders-pay-tribute-victims-solingen-knife-attack-113306902,Germany's leaders pay tribute to victims of the Solingen knife attack,abc News,leanLeft,2024-12-01
https://localnews8.com/news/2024/09/01/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack/,Germany's leaders pay tribute to victims of the Solingen knife attack,KIFI,center,2024-12-01
https://www.washingtonpost.com/world/2024/09/01/germany-solingen-knife-attack-memorial/6e907500-684b-11ef-86b4-58b1d68922fb_story.html,Germany's leaders pay tribute to victims of the Solingen knife attack,The Washington Post,leanLeft,2024-12-01
https://kvia.com/news/2024/09/01/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack/,Germany's leaders pay tribute to victims of the Solingen knife attack,KVIA,center,2024-12-01
https://www.winnipegfreepress.com/world/2024/09/01/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack,Germany's leaders pay tribute to victims of the Solingen knife attack,Winnipeg Free Press,center,2024-12-01
https://www.shropshirestar.com/news/world-news/2024/09/01/leaders-pay-tribute-to-three-killed-in-knife-attack-at-festival-in-germany/,Leaders pay tribute to three killed in knife attack at festival in Germany,Shropshire Star,unknown,2024-12-01
https://www.sueddeutsche.de/politik/solingen-steinmeier-terror-islamismus-abschiebung-lux.CKFQrqTyaaDX3jMBhSZF1s,Steinmeier after attack in Solingen: Politics must limit illegal migration,Sueddeutsche Zeitung,leanLeft,2024-12-01
https://www.thestar.com/news/world/europe/germanys-leaders-pay-tribute-to-victims-of-the-solingen-knife-attack/article_3c067c82-dda9-5371-85d9-518234a27197.html,Germany’s leaders pay tribute to victims of the Solingen knife attack,The Toronto Star,leanLeft,2024-12-01
https://oglobo.globo.com/economia/noticia/2024/09/01/turismo-na-italia-governo-estuda-cobrar-25-euros-por-noite-para-combater-excesso-de-visitantes.ghtml,Italy wants to charge tourists 25 euros per night to combat excess visitors,Globo,unknown,2024-12-01
https://www.telegraph.co.uk/money/tax/italy-plots-25-a-day-tourist-tax/,Italy plans to charge visitors €25 a night to crack down on overtourism,The Telegraph,right,2024-12-01
https://www.standard.co.uk/news/world/italy-tourism-hotel-tax-25-euros-most-expensive-barcelona-b1179355.html,Italy could hike tourist tax to 25 euros a night for most expensive hotel stays,Evening Standard,leanRight,2024-12-01
https://www.telegraaf.nl/nieuws/1784520905/paniek-bij-hotels-en-vakantieaanbieders-in-italie-regering-wil-toeristenbelasting-verhogen-tot-wel-25-euro-per-nacht,Panic among hotels and holiday providers in Italy: government wants to increase tourist tax to 25 euros per night,De Telegraaf,right,2024-12-01
https://www.gbnews.com/travel/italy-travel-tourism-tax-hike,Italy considers hiking tourist tax to £21-a-night in major blow to holidaymakers,GB News,right,2024-12-01
https://fortune.com/europe/2024/08/30/italy-25-a-night-tourist-tax-venice-rome-most-expensive-hotels-overtourism/,Italy is mulling a €25-a-night tax for tourists staying at its most expensive hotels to turn overtourism into economic gain,Fortune,center,2024-12-01
https://seekingalpha.com/news/4145408-italy-tourist-tax-hike-proposal-over-tourism,Italy eyes tourist tax hike to crack down on over-tourism,Seeking Alpha,leanRight,2024-12-01
https://www.businessinsider.es/italia-sopesa-incrementar-25-euros-tasa-turistica-1402688,Italy is considering increasing the tourist tax to 25 euros,Business Insider (Spain),unknown,2024-12-01
https://economedia.ro/italia-se-gandeste-la-o-crestere-puternica-a-taxei-de-turism-pentru-a-ajuta-orasele-aflate-in-criza-de-bani-guvernul-propune-o-taxa-de-pana-la-25-de-euro-pe-noapte-pentru-cele-mai-scumpe-camere-de-ho.html,Italy ponders strong tourist tax hike to help cash-strapped cities/ Government proposes a levy of up to 25 euros per night for the most expensive hotel rooms,Economedia.ro,unknown,2024-12-01
https://www.thehindu.com/news/international/azerbaijan-parliamentary-election/article68592407.ece,Azerbaijan holds a parliamentary election expected to retain the presidential party’s dominance,The Hindu,leanLeft,2024-12-01
https://apnews.com/article/azerbaijan-parliament-election-aliyev-2755643bfbf7abac2104f702a9dfded9,Azerbaijan holds a parliamentary election expected to retain the presidential party's dominance,Associated Press News,leanLeft,2024-12-01
https://abcnews.go.com/International/wireStory/azerbaijan-holds-parliamentary-election-expected-retain-presidential-partys-113305105,Azerbaijan holds a parliamentary election expected to retain the presidential party's dominance,abc News,leanLeft,2024-12-01
https://www.thestar.com.my/news/world/2024/09/02/azerbaijan039s-ruling-party-set-to-retain-parliamentary-majority-in-snap-election,Azerbaijan's ruling party set to retain parliamentary majority in snap election,The Star Kuala Lumpur,right,2024-12-01
