url,date
https://ground.news/article/30-people-are-injured-when-a-trailer-overturns-in-southwestern-germany_6b463c,2024-05-01
https://ground.news/article/dozens-arrested-in-georgia-during-a-protest-against-a-law-inspired-by-russia_cf6297,2024-05-01
https://ground.news/article/perimenopausal-women-have-40-higher-risk-of-depression-study-suggests_dbfd4d,2024-05-01
https://ground.news/article/immigration-ranks-as-top-issue-for-americans-for-longest-consecutive-monthly-stretch-in-past-24-years-poll_f2ef48,2024-05-01
https://ground.news/article/26-republican-attorneys-general-sue-to-block-biden-rule-requiring-background-checks-at-gun-shows_8395c1,2024-05-01
https://ground.news/article/greece-boosts-special-firefighting-units-to-cope-with-its-growing-heat-risk_e20905,2024-05-01
https://ground.news/article/warsaw-synagogue-attacked-with-three-firebombs-in-the-night-but-no-one-is-hurt_7c9ba1,2024-05-01
https://ground.news/article/bitcoin-jesus-arrested-in-spain-on-us-tax-evasion-charges_c0d0b8,2024-05-01
https://ground.news/article/us-senate-approves-bill-to-ban-russian-uranium-imports_9aa5b8,2024-05-01
https://ground.news/article/south-korea-considers-joining-alliance-for-sharing-military-technology-with-australia-us-and-uk_9492e2,2024-05-01
https://ground.news/article/kremlin-parades-western-equipment-captured-from-ukrainian-army-at-moscow-exhibition_2db0ea,2024-05-01
https://ground.news/article/drone-footage-shows-devastation-in-chasiv-yar-an-eastern-ukrainian-city-russia-is-assaulting_7ace48,2024-05-01
https://ground.news/article/workers-and-activists-across-asia-hold-may-day-rallies-to-call-for-greater-labor-rights_188f48,2024-05-01
https://ground.news/article/clashes-break-out-at-ucla-between-pro-palestinian-and-pro-israeli-protesters_10d09d,2024-05-01
https://ground.news/article/healthy-lifestyle-at-40-adds-5-years-to-life-offsets-genetic-risk-study,2024-05-01
https://ground.news/article/israel-approves-bill-to-allow-al-jazeera-broadcast-ban-amid-hamas-war_936588,2024-04-01
https://ground.news/article/israeli-airstrike-on-iran-consulate-in-syria-kills-six-reportedly-including-irgc-commander_2560d4,2024-04-01
https://ground.news/article/google-will-delete-billions-of-browsing-records-to-settle-privacy-lawsuit-court-filing,2024-04-01
https://ground.news/article/germany-becomes-the-biggest-eu-country-to-legalise-recreational-cannabis_0fcf5e,2024-04-01
https://ground.news/article/havana-syndrome-report-links-mystery-illness-to-russian-intelligence-unit_21f8b1,2024-04-01
https://ground.news/article/001af52b-04cf-4f4d-9224-867cc420f510,2024-04-01
https://ground.news/article/artificial-sun-sets-record-for-time-at-100-million-degrees-in-latest-advance-for-nuclear-fusion,2024-04-01
https://ground.news/article/three-killed-in-avalanche-near-swiss-resort-of-zermatt_126c71,2024-04-01
https://ground.news/article/shakira-says-she-and-her-sons-found-barbie-to-be-emasculating,2024-04-01
https://ground.news/article/adidas-to-block-number-44-from-germany-kits-over-semblance-to-nazi-ss-symbol,2024-04-01
https://ground.news/article/greek-coast-guard-rescues-74-migrants-in-boat-on-mediterranean-sea,2024-04-01
https://ground.news/article/exclusiva-hackers-robaron-base-de-datos-de-presos-rusos-para-vengar-la-muerte-de-navalny_def2e2,2024-04-01
https://ground.news/article/a-woman-in-poland-is-crushed-to-death-when-strong-winds-topple-trees_6b577e,2024-04-01
https://ground.news/article/russia-extends-detention-of-rfe-rl-journalist-alsu-kurmasheva,2024-04-01
https://ground.news/article/russian-security-agency-says-suspects-detained-in-the-caucasus-are-linked-to-moscow-attack_eff02a,2024-04-01
https://ground.news/article/i-didnt-do-that-biden-responds-to-criticism-for-proclaiming-easter-sunday-transgender-visibility-day,2024-04-01
https://ground.news/article/trump-allies-plot-protections-for-white-people_51852d,2024-04-01
https://ground.news/article/russia-ends-efforts-to-rescue-gold-miners-trapped-for-two-weeks_a462ac,2024-04-01
https://ground.news/article/microsoft-to-separate-teams-and-office-globally-amid-antitrust-scrutiny_c6e1e2,2024-04-01
https://ground.news/article/france-presses-china-on-trade-and-ukraine-ahead-of-upcoming-xi-jinping-visit_6c87b3,2024-04-01
https://ground.news/article/iran-alerted-russia-before-moscow-attack-sources-say_87eef0,2024-04-01
https://ground.news/article/xiaomi-electric-car-buyers-told-they-face-six-month-wait_d3bfa5,2024-04-01
https://ground.news/article/barrage-of-russian-attacks-aims-to-cut-ukraines-lights_b89769,2024-04-01
https://ground.news/article/bodies-corridor-where-russia-and-ukraine-meet-to-swap-their-dead_69be35,2024-04-01
https://ground.news/article/ca932971-a153-4d14-a674-e28f3f5c5a7e,2024-04-01
https://ground.news/article/in-setback-to-turkiyes-erdogan-opposition-makes-huge-gains-in-local-election_281e23,2024-04-01
https://ground.news/article/russia-conducts-counter-terrorism-operation-in-southern-dagestan_8bd1e5,2024-04-01
https://ground.news/article/biden-to-announce-airdrops-of-humanitarian-assistance-into-gaza-sources-say,2024-03-01
https://ground.news/article/kenya-and-haiti-sign-agreements-to-try-and-salvage-plan-to-deploy-kenyan-police-to-battle-gangs,2024-03-01
https://ground.news/article/20fa8437-9dae-4d49-88dd-6410cb8205ea,2024-03-01
https://ground.news/article/navalnys-family-is-laying-the-opposition-leader-to-rest-after-his-death-in-prison_d51992,2024-03-01
https://ground.news/article/number-of-obese-people-worldwide-surpasses-one-billion_8495d3,2024-03-01
https://ground.news/article/aa1b6ab2-5cdd-4092-a919-5a3a5e68a689,2024-03-01
https://ground.news/article/60dd353d-843d-4b0c-ba5e-d9e812d999a3,2024-03-01
https://ground.news/article/real-life-superheroes-fly-in-the-worlds-first-jet-suit-race_6cc573,2024-03-01
https://ground.news/article/scandinavian-airlines-medevac-plane-lands-in-malaysian-island-where-norwegian-king-is-hospitalized_280a17,2024-03-01
https://ground.news/article/south-koreas-yoon-slams-truly-deplorable-north-korean-remarks-calls-for-unification,2024-03-01
https://ground.news/article/somali-military-court-sentences-six-moroccans-to-death-for-terrorism_df4797,2024-03-01
https://ground.news/article/deadly-mining-protests-in-liberia-kill-1-and-injure-many-official-says_d366d0,2024-03-01
https://ground.news/article/us-man-extends-record-for-most-big-macs-eaten-in-a-lifetime-to-over-34-000_de0853,2024-03-01
https://ground.news/article/india-explosion-rocks-cafe-in-bengaluru-injuries-reported_5cde19,2024-03-01
https://ground.news/article/un-investigates-israels-claim-that-unrwa-staffs-took-part-in-oct7_0a3337,2024-03-01
https://ground.news/article/obamas-cia-asked-foreign-intel-agencies-to-spy-on-trump_3efed5,2024-03-01
https://ground.news/article/michelle-troconis-found-guilty-in-death-of-jennifer-dulos-connecticut-mom-who-disappeared-in-2019_0d37a0,2024-03-01
https://ground.news/article/tuvalus-new-premier-says-democracy-and-loyalty-are-reasons-for-preferring-taiwan-over-beijing,2024-03-01
https://ground.news/article/eu-holds-back-part-of-unrwa-payment-but-boosts-palestinian-aid_f324bc,2024-03-01
https://ground.news/article/gunfire-paralyzes-haiti-as-powerful-gang-leader-says-he-will-try-to-detain-police-chief-ministers,2024-03-01
https://ground.news/article/new-zealand-tour-operators-told-to-pay-78-million-in-fines-and-reparations-over-volcanic-eruption_463ebd,2024-03-01
https://ground.news/article/indias-richest-man-is-bringing-rihanna-and-1-200-guests-to-a-pre-wedding-bash-for-his-son_ed52f3,2024-03-01
https://ground.news/article/iran-begins-voting-in-first-parliament-election-since-2022-protests-as-questions-over-turnout-loom_087e2e,2024-03-01
https://ground.news/article/indias-economy-grows-at-its-fastest-pace-in-six-quarters-in-election-boost-for-modi_a5b87c,2024-03-01
https://ground.news/article/meta-ending-facebook-news-tab-in-us-australia,2024-03-01
https://ground.news/article/global-freedom-recedes-for-18th-year-watchdog,2024-03-01
https://ground.news/article/google-hit-with-23-bln-lawsuit-by-axel-springer-other-media-groups,2024-03-01
https://ground.news/article/biden-issues-order-targeting-israeli-settler-violence-in-west-bank_e7b3f1,2024-02-01
https://ground.news/article/global-cancer-cases-to-rise-by-more-than-75-by-2050-who-predicts_7aea8b,2024-02-01
https://ground.news/article/defense-secretary-lloyd-austin-apologizes-for-handling-of-cancer-diagnosis-i-should-have-told-the-president_e66b59,2024-02-01
https://ground.news/article/us-approves-plan-to-strike-iranian-targets-in-syria-and-iraq-officials-say_dc70a5,2024-02-01
https://ground.news/article/deutsche-bank-will-cut-3-500-jobs-even-as-it-records-45-billion-profit-last-year,2024-02-01
https://ground.news/article/gunmen-take-hostages-at-us-companys-turkish-factory-in-apparent-protest-of-gaza-war_9058b0,2024-02-01
https://ground.news/article/ukraine-says-it-sank-russian-warship-off-coast-of-crimea-and-unleashed-massive-missile-barrage-on-peninsula_d977f9,2024-02-01
https://ground.news/article/new-wave-reactor-technology-could-kick-start-a-nuclear-renaissance-and-the-us-is-banking-on-it,2024-02-01
https://ground.news/article/schumer-senate-to-vote-on-ukraine-border-security-package-next-week_350182,2024-02-01
https://ground.news/article/e5218739-6f59-4a4d-b1b5-6acda1202e86,2024-02-01
https://ground.news/article/apple-revenue-grows-for-the-first-time-in-a-year-but-china-shows-weakness_aea8c3,2024-02-01
https://ground.news/article/facebook-parent-meta-declares-first-dividend-shares-jump-12_978369,2024-02-01
https://ground.news/article/amazon-reports-quarterly-revenue-above-estimates,2024-02-01
https://ground.news/article/ex-boeing-manager-would-absolutely-not-fly-737-max-after-cabin-panel-blowout,2024-02-01
https://ground.news/article/skyscraper-sized-asteroid-to-pass-within-17m-miles-of-earth-on-friday_d1d09f,2024-02-01
https://ground.news/article/59-democrats-vote-with-republicans-passing-bill-to-deport-illegal-immigrants-who-committed-duis_d7cabc,2024-02-01
https://ground.news/article/half-of-us-adults-say-israel-has-gone-too-far-in-war-in-gaza-ap-norc-poll-shows,2024-02-01
https://ground.news/article/small-long-nosed-dog-breeds-live-longer-study-reveals_c0d112,2024-02-01
https://ground.news/article/spanish-region-cuts-water-use-amid-record-drought_dd70a5,2024-02-01
https://ground.news/article/kremlin-foe-navalny-urges-election-day-protests-in-russia-next-month-by-voting-at-a-specific-hour_7b42e2,2024-02-01
https://ground.news/article/moon-is-actively-shrinking-and-crumbling-scientists-say_e9363f,2024-02-01
https://ground.news/article/russia-says-it-has-evidence-us-patriot-missiles-downed-its-military-transport-plane_2269d3,2024-02-01
https://ground.news/article/frances-2-key-farmers-unions-suspend-protest-and-decide-to-lift-road-blocks_aa7404,2024-02-01
https://ground.news/article/long-arm-of-the-claw-police-rescue-queensland-toddler-stuck-in-hello-kitty-prize-machine_5fc0a6,2024-02-01
https://ground.news/article/indian-police-clear-a-suspected-chinese-spy-pigeon-after-8-months-in-bird-lockup_c1560e,2024-02-01
https://ground.news/article/greta-thunberg-goes-on-trial-over-london-oil-industry-protests_7dae8c,2024-02-01
https://ground.news/article/deal-on-wartime-aid-and-border-security-stalls-in-congress-as-time-runs-short-to-bolster-ukraine,2024-02-01
https://ground.news/article/dfc117b2-9994-4536-bf74-bfabbd3d4bbc,2024-01-01
https://ground.news/article/justice-department-sues-texas-over-law-that-would-let-police-arrest-migrants-who-enter-us-illegally_ba0563,2024-01-01
https://ground.news/article/trump-appeals-colorado-ballot-ban-to-supreme-court_4a5e65,2024-01-01
https://ground.news/article/us-allies-give-houthis-ultimatum-stop-ship-attacks-or-face-consequences,2024-01-01
https://ground.news/article/scientists-hail-new-antibiotic-that-can-kill-drug-resistant-bacteria_59d66f,2024-01-01
https://ground.news/article/president-bill-clinton-likes-them-young-claims-newly-released-epstein-document,2024-01-01
https://ground.news/article/epstein-accuser-says-prince-andrew-groped-her-documents-show_b9c282,2024-01-01
https://ground.news/article/new-study-helps-explain-darwinian-paradox-of-same-sex-attraction_c98f46,2024-01-01
https://ground.news/article/trumps-lawyer-alina-habba-reveals-hes-scared-about-the-supreme-court,2024-01-01
https://ground.news/article/chatgpt-incorrectly-diagnosed-more-than-8-in-10-pediatric-case-studies-research-finds_9602ad,2024-01-01
https://ground.news/article/mother-and-uncle-of-a-us-serviceman-are-rescued-from-gaza-in-a-secret-operation,2024-01-01
https://ground.news/article/us-says-no-damage-reported-after-latest-houthi-attack-in-red-sea_1deed7,2024-01-01
https://ground.news/article/un-human-rights-agency-decries-alabamas-use-of-nitrogen-hypoxia-in-execution,2024-01-01
https://ground.news/article/vivek-ramaswamy-goes-off-on-wapo-reporter-over-issue-of-white-supremacy,2024-01-01
https://ground.news/article/haley-briefly-surpasses-desantis-in-national-gop-polling-average,2024-01-01
https://ground.news/article/democratic-gov-andy-beshear-calls-for-unity-in-gop-leaning-kentucky-to-uplift-economy-education_e9210c,2024-01-01
https://ground.news/article/judge-attacked-in-las-vegas-courtroom-during-sentencing_e38db2,2024-01-01
https://ground.news/article/harvard-alum-bill-ackman-says-board-members-should-be-next-to-go-after-claudine-gay-departure,2024-01-01
https://ground.news/article/amateur-missouri-investigator-youtube-creator-helps-break-decade-old-missing-person-cold-case,2024-01-01
https://ground.news/article/spacex-illegally-fired-employees-who-criticized-elon-musk-nlrb-alleges_5434d6,2024-01-01
https://ground.news/article/osprey-black-box-from-fatal-japan-crash-that-killed-8-recovered-with-data-intact-air-force-says_6a016d,2024-01-01
https://ground.news/article/more-hospitals-are-requiring-masks-as-flu-and-covid-19-cases-surge_5fc1fb,2024-01-01
https://ground.news/article/us-again-renews-protection-for-former-secretary-of-state-mike-pompeo-and-top-aide-over-iran-threats_4d6726,2024-01-01
https://ground.news/article/gypsy-rose-blanchard-is-free-reflects-on-prison-term-for-conspiring-to-kill-her-abusive-mother_1e5016,2024-01-01
https://ground.news/article/pa-man-suspected-of-killing-wife-arrested-at-las-vegas-casino_05b6e5,2024-01-01
https://ground.news/article/usa-boxing-allows-men-to-fight-women-with-new-transgender-guidelines_0d1e35,2024-01-01
https://ground.news/article/israels-netanyahu-says-ceasefire-will-end-if-hamas-does-not-return-hostages-by-saturday-noon_256101,2025-02-11
https://ground.news/article/trump-gaza-ceasefire-should-end-saturday-if-hostages-not-released_6f8eec,2025-02-11
https://ground.news/article/elon-musk-submits-944-billion-bid-to-acquire-openai_ad4be6,2025-02-11
https://ground.news/article/doj-moves-to-dismiss-federal-charges-against-new-york-city-mayor-eric-adams_d1e614,2025-02-11
https://ground.news/article/1ee7e1e0-272a-4727-b651-a568e778b375,2025-02-11
https://ground.news/article/russia-has-released-detained-american-teacher-marc-fogel-the-white-house-says_c0e7bf,2025-02-11
https://ground.news/article/fafb2b30-e7b8-42be-8c91-42cfc126dea4,2025-02-11
https://ground.news/article/the-ap-says-it-was-blocked-from-the-oval-office-over-continuing-to-use-gulf-of-mexico,2025-02-11
https://ground.news/article/police-on-scene-in-washington-dc-after-person-shot-inside-union-station,2025-02-11
https://ground.news/article/virginia-bans-deepseek-from-state-devices-networks,2025-02-11
https://ground.news/article/after-meeting-with-trump-jordans-king-says-he-opposes-displacing-palestinians-in-gaza,2025-02-11
https://ground.news/article/nasas-2-stuck-astronauts-may-return-to-earth-sooner-under-new-plan,2025-02-11
https://ground.news/article/russia-plays-hardball-on-ukraine-peace-discussions-after-trump-talks-of-putin-contact,2025-02-11
https://ground.news/article/bar-association-trump-administration-attacks-on-judges-cross-the-line,2025-02-11
https://ground.news/article/appeals-court-wont-halt-judges-order-requiring-trump-administration-to-unfreeze-all-federal-cash,2025-02-11
https://ground.news/article/hong-kong-will-file-complaint-to-wto-on-us-tariffs-official-says,2025-02-11
https://ground.news/article/donald-trump-rolls-back-standards-for-water-using-appliances-light-bulbs,2025-02-11
https://ground.news/article/trump-is-preparing-the-executive-order-to-continue-to-shrink-the-federal-workforce-the-bharat-express-news,2025-02-11
https://ground.news/article/fema-employee-violated-hatch-act-with-directive-to-skip-homes-with-trump-signs-osc-says,2025-02-11
https://ground.news/article/trump-administration-faces-new-lawsuit-from-usaid-contractors,2025-02-11
https://ground.news/article/what-mexicos-richest-man-thinks-trump-should-do-in-his-second-term,2025-02-11
https://ground.news/article/greenpeace-files-an-anti-intimidation-case-against-an-american-fossil-fuel-pipeline-company,2025-02-11
https://ground.news/article/eric-adams-on-doj-dismissing-charges-i-know-that-i-must-continue-to-regain-your-trust,2025-02-11
https://ground.news/article/2-children-freeze-to-death-inside-van-at-detroit-casino-parking-garage-police-say,2025-02-11
https://ground.news/article/israeli-army-cancels-soldiers-leave-heightens-alert-in-gaza-as-hamas-postpones-hostage-release_7e20b8,2025-02-11
https://ground.news/article/idf-strikes-underground-tunnel-crossing-from-syria-into-lebanon,2025-02-11
https://ground.news/article/israeli-offensive-on-occupied-west-bank-forcibly-displaced-40-000-un,2025-02-11
https://ground.news/article/trump-names-new-dea-pick-after-pulling-original-choice-over-backlash-washington-examiner,2025-02-11
https://ground.news/article/exclusive-chinese-spy-balloon-was-packed-with-american-tech,2025-02-11
https://ground.news/article/wsj-editorial-board-warns-trump-is-threatening-to-repeat-a-first-term-blunder,2025-02-11
https://ground.news/article/acting-sec-chair-asks-court-not-to-schedule-climate-rule-arguments,2025-02-11
https://ground.news/article/california-teen-sentenced-to-4-years-in-prison-for-making-hundreds-of-swatting-calls-across-the-us,2025-02-11
https://ground.news/article/two-top-consumer-bureau-officials-resign-after-trump-admin-halts-work,2025-02-11
https://ground.news/article/an-unwanted-double-us-sales-fall-for-american-whiskeys-as-threats-of-a-trade-war-heat-up,2025-02-11
https://ground.news/article/florida-republican-to-lead-task-force-focused-on-jfk-files-epstein-list,2025-02-11
https://ground.news/article/70294673-e0d8-4b06-b726-b6b5d94b62e3,2025-01-11
https://ground.news/article/meta-disbands-diversity-team-and-says-dei-has-become-charged-reports_fc1253,2025-01-11
https://ground.news/article/us-supreme-court-signals-it-will-uphold-ban-on-tiktok-over-national-security-concerns_2db155,2025-01-11
https://ground.news/article/d43506c8-3e30-4f3b-a044-66e258c6db80,2025-01-11
https://ground.news/article/us-payrolls-grew-by-256-000-in-december-much-more-than-expected-unemployment-rate-falls-to-41_81c854,2025-01-11
https://ground.news/article/jack-smith-special-counsel-who-oversaw-trump-investigations-resigns-from-justice-department,2025-01-11
https://ground.news/article/bird-flu-detected-at-caroline-county-commercial-poultry-operation,2025-01-11
https://ground.news/article/trumps-strategy-shift-kelloggs-delayed-visit-signals-reevaluation-of-us-approach-to-ukraine-conflict,2025-01-11
https://ground.news/article/absolutely-not-gov-desantis-says-he-wont-appoint-himself-to-replace-marco-rubio-in-the-senate_c252f4,2025-01-11
https://ground.news/article/green-berets-suicide-death-revives-questions-about-ptsd-risks-to-brain-health-regional-media-news_544a49,2025-01-11
https://ground.news/article/a-9-year-old-came-to-arizona-to-get-a-trump-tattoo-heres-what-happened,2025-01-11
https://ground.news/article/greenland-leader-is-ready-to-meet-with-trump-as-acquisition-talks-intensify,2025-01-11
https://ground.news/article/software-problem-prompts-tesla-recall-of-239-000-cars,2025-01-11
https://ground.news/article/us-government-charges-operators-of-crypto-mixing-service-used-by-north-korea-and-ransomware-gangs,2025-01-11
https://ground.news/article/montgomery-co-man-sentenced-for-election-fraud-casting-multiple-votes,2025-01-11
https://ground.news/article/eu-tunnel-at-border-controlled-by-criminal-group-intervenes,2025-01-11
https://ground.news/article/bill-maher-says-real-time-is-changing-approach-to-trump-20-not-going-to-chase-every-rabbit-down-the-hole,2025-01-11
https://ground.news/article/zuckerberg-says-neutered-companies-need-more-masculine-energy,2025-01-11
https://ground.news/article/trump-envoy-to-meet-netanyahu-amid-ceasefire-push,2025-01-11
https://ground.news/article/internet-service-provider-reaches-settlement-with-west-virginia-to-resolve-customers-complaints-about-the-companys-quality-of-service,2025-01-11
https://ground.news/article/appeals-court-revives-ex-nc-state-athletes-lawsuit-against-school-in-sexual-abuse-case,2025-01-11
https://ground.news/article/five-catholic-college-students-face-charges-after-luring-soldier-22-to-capitalize-on-to-catch-a-predator-tiktok-trend,2025-01-11
https://ground.news/article/pence-said-he-congratulated-trump-on-his-win-at-carters-funeral,2025-01-11
https://ground.news/article/thieves-cut-fence-steal-humvees-equipment-from-california-army-reserve,2025-01-11
https://ground.news/article/the-trump-company-is-not-banning-private-foreign-deals-a-break-with-its-first-term-policy,2025-01-11
https://ground.news/article/elon-musk-says-xai-ran-out-of-all-human-made-data-on-the-internet-in-2024-may-move-to-synthetic-data,2025-01-11
https://ground.news/article/gay-men-can-train-as-priests-but-dont-flaunt-it-italy-church,2025-01-11
https://ground.news/article/3-men-arrested-in-germany-over-suspected-preparations-for-an-islamic-extremist-attack,2024-12-11
https://ground.news/article/satellite-imagery-shows-russian-navy-ships-anchored-off-syrian-coast_19d66e,2024-12-11
https://ground.news/article/three-arrested-in-investigation-into-explosion-at-hague-apartment-building-that-killed-6,2024-12-11
https://ground.news/article/zelenskyy-open-to-western-troops-providing-security-for-end-to-war-in-ukraine_7c70b6,2024-12-11
https://ground.news/article/syrias-assad-and-his-family-are-in-moscow-after-russia-granted-them-asylum-say-russian-news-agencies_bd2127,2024-12-11
https://ground.news/article/romanias-pro-western-parties-agree-to-form-a-majority-government-after-political-turmoil,2024-12-11
https://ground.news/article/slovakias-parliament-passes-legislation-that-could-ban-doctors-from-protesting-low-pay,2024-12-11
https://ground.news/article/male-humpback-whale-crossed-3-oceans-for-sex-inadvertently-breaking-distance-record-for-species,2024-12-11
https://ground.news/article/567698d5-1f1a-4f18-b380-b29ee6475b86,2024-12-11
https://ground.news/article/ukraine-has-arms-to-resist-at-least-until-mid-2025-if-us-cuts-aid-finance-minister-says_5fd4ff,2024-12-11
https://ground.news/article/russia-teams-up-with-brics-to-create-ai-alliance-putin-says_6b6cdc,2024-12-11
https://ground.news/article/stone-age-csi-archaeologists-identify-a-family-killed-in-a-house-fire-nearly-6-millennia-ago,2024-12-11
https://ground.news/article/elon-musk-becomes-first-person-to-surpass-400b-net-worth-according-to-bloomberg,2024-12-11
https://ground.news/article/the-constitutional-court-did-not-vote-today-there-will-be-a-preparatory-session-for-the-law-on-the-use-of-languages,2024-12-11
https://ground.news/article/pope-francis-expresses-hope-for-stability-unity-in-syria,2024-12-11
https://ground.news/article/biden-doubles-tariffs-on-chinese-solar-panel-components,2024-12-11
https://ground.news/article/republican-protests-in-close-north-carolina-races-dismissed-by-elections-board,2024-12-11
https://ground.news/article/facebook-instagram-and-whatsapp-all-down-as-users-report-massive-meta-outage_bf9322,2024-12-11
https://ground.news/article/trump-says-hell-name-andrew-ferguson-head-of-ftc-and-kimberly-guilfoyle-as-ambassador-to-greece_88f464,2024-12-11
https://ground.news/article/malaria-cases-up-again-in-2023-african-children-worst-hit-who-reports_ba19bd,2024-12-11
https://ground.news/article/human-trafficking-rises-sharply-after-dropping-during-pandemic-un-says_ec13ed,2024-12-11
https://ground.news/article/morocco-spain-and-portugal-confirmed-as-2030-world-cup-hosts-2034-edition-awarded-to-saudi-arabia_56fb9c,2024-12-11
https://ground.news/article/death-toll-from-russian-missile-attack-on-ukraines-zaporizhzhia-rises-to-six-officials-say_2e060f,2024-12-11
https://ground.news/article/poland-to-guard-major-tv-stations-against-hostile-purchase-attempts-by-russia_c42089,2024-12-11
https://ground.news/article/tourism-leads-the-pack-in-growing-carbon-emissions-study-shows_f91893,2024-12-11
https://ground.news/article/ultra-processed-foods-might-increase-risk-of-colon-cancer,2024-12-11
https://ground.news/article/tax-investigators-search-adidas-headquarters_e6421e,2024-12-11
https://ground.news/article/fbi-arrests-afghan-man-who-officials-say-planned-election-day-attack-in-the-us_38e06d,2024-11-01
https://ground.news/article/hurricane-milton-back-to-category-5-strength-with-florida-landfall-within-36-hours_31e1d0,2024-11-01
https://ground.news/article/supreme-court-signals-it-may-uphold-bidens-regulations-on-ghost-gun-kits_a77e2f,2024-11-01
https://ground.news/article/more-than-a-dozen-states-sue-tiktok-alleging-it-harms-kids-and-is-designed-to-addict-them_ef2db3,2024-11-01
https://ground.news/article/georgia-supreme-court-halts-lower-court-ruling-reinstates-6-week-abortion-ban_b271f8,2024-11-01
https://ground.news/article/hurricane-milton-makes-landfall-in-florida-as-a-category-3-storm_8bcf5b,2024-11-01
https://ground.news/article/immigrants-brought-to-us-as-children-are-asking-judges-to-uphold-protections-against-deportation,2024-11-01
https://ground.news/article/social-security-cost-of-living-benefits-increase-announcement-coming-thursday_4c27db,2024-11-01
https://ground.news/article/trump-takes-the-lead-in-michigan-and-wisconsin-quinnipiac-poll_26a2ed,2024-11-01
https://ground.news/article/wildlife-populations-plunge-73-since-1970-wwf_904601,2024-11-01
https://ground.news/article/one-in-8-girls-and-women-raped-or-sexually-assaulted-before-age-18-unicef-says_abafd5,2024-11-01
https://ground.news/article/a-georgia-county-official-dies-after-giving-testimony-about-a-hazardous-chemical-plant-fire_a8c3ed,2024-11-01
https://ground.news/article/close-call-at-nashville-airport-came-after-planes-were-directed-to-same-runway-probe-shows_e50fe9,2024-11-01
https://ground.news/article/trump-shuts-the-door-on-another-debate-after-final-pitch-from-networks_d0b9c1,2024-11-01
https://ground.news/article/millions-of-christians-not-planning-to-vote-this-november-could-shape-election-study_d1d1cb,2024-11-01
https://ground.news/article/randalls-island-migrant-shelter-will-close-in-february-adams-says,2024-11-01
https://ground.news/article/marriott-agrees-to-pay-52-million-beef-up-data-security-to-resolve-probes-over-data-breaches,2024-11-01
https://ground.news/article/sean-diddy-combs-lawyers-accuse-government-of-leaking-video-of-cassie-assault_c27c7f,2024-11-01
https://ground.news/article/hurricane-milton-spawns-destructive-deadly-tornadoes-before-making-landfall_1f91af,2024-11-01
https://ground.news/article/biden-rips-trumps-hurricane-claims-as-un-american-calls-for-him-to-stop,2024-11-01
https://ground.news/article/cvs-unitedhealth-say-ftc-should-take-lina-khan-and-two-commissioners-off-drug-middlemen-case-daily-news-update,2024-11-01
https://ground.news/article/polluted-waste-from-floridas-fertilizer-industry-is-in-the-path-of-miltons-fury_9fd52d,2024-11-01
https://ground.news/article/biden-netanyahu-speak-israel-vows-lethal-retaliation-against-iran,2024-11-01
https://ground.news/article/sean-diddy-combs-appeals-recent-bail-ruling-in-3rd-attempt-for-release_5d10ce,2024-11-01
https://ground.news/article/judge-delays-murder-trial-of-bryan-kohberger-suspect-in-u-of-i-students-2022-deaths_d1e1f7,2024-11-01
https://ground.news/article/un-tribunal-orders-ex-official-to-repay-588-million-lost-in-bad-deals-while-getting-perks,2024-11-01
https://ground.news/article/taylor-swift-endorses-kamala-harris-following-presidential-debate,2024-10-11
https://ground.news/article/eu-court-rules-google-apple-must-pay-billions-of-euros-in-antitrust-tax-cases_8d7dc7,2024-10-11
https://ground.news/article/over-140-ukrainian-drones-target-multiple-russian-regions-including-moscow-authorities-say_96434b,2024-10-11
https://ground.news/article/germany-to-put-temporary-controls-on-all-land-borders-source-says_ce4ce1,2024-10-11
https://ground.news/article/british-army-constrained-in-ability-to-train-troops-over-ukrainian-soldier-operations-report-says,2024-10-11
https://ground.news/article/norfolk-southern-ceo-alan-shaw-replaced-by-cfo-after-alleged-affair-with-legal-chief,2024-10-11
https://ground.news/article/turkeys-erdogan-says-russia-must-return-crimea-to-ukraine_05a2dd,2024-10-11
https://ground.news/article/republicans-press-biden-on-ukraine-weapons-restrictions,2024-10-11
https://ground.news/article/blinken-pledges-700m-in-aid-to-ukraine_4b9d66,2024-10-11
https://ground.news/article/spains-sanchez-calls-on-eu-to-reconsider-chinese-ev-tariffs_92213b,2024-10-11
https://ground.news/article/russian-ship-captured-in-satellite-image-delivering-ballistic-missiles-from-iran_7c84d7,2024-10-11
https://ground.news/article/european-business-confidence-in-china-is-at-an-all-time-low-report-says_044a8a,2024-10-11
https://ground.news/article/kosovo-prosecutors-charge-45-people-over-a-deadly-incursion-by-serb-gunmen_434c0b,2024-10-11
https://ground.news/article/a-partial-bridge-collapse-in-eastern-germany-disrupts-traffic-no-one-was-injured_bb6b85,2024-10-11
https://ground.news/article/nancy-pelosi-suggests-at-least-30-of-republicans-who-would-never-vote-democrat-are-racist-sexist-homophobic,2024-10-11
https://ground.news/article/chris-wallace-debate-was-devastating-for-trump,2024-10-11
https://ground.news/article/openais-new-ai-model-strawberry-for-chatgpt-to-launch-in-two-weeks-report_32113c,2024-10-11
https://ground.news/article/76aee5ad-5c62-4159-a747-87a65dc5caf2,2024-10-11
